10467,HEATING,6094
10458,HEATING,5930
11226,HEATING,5688
11226,GENERAL CONSTRUCTION,5685
10040,HEATING,4998
11226,PLUMBING,4855
10468,HEATING,4824
10453,HEATING,4806
11226,PAINT - PLASTER,4657
10452,HEATING,4357
10457,HEATING,4140
11225,HEATING,3864
10031,HEATING,3831
10456,HEATING,3825
10467,GENERAL CONSTRUCTION,3729
10458,GENERAL CONSTRUCTION,3556
10453,GENERAL CONSTRUCTION,3455
11213,HEATING,3439
10032,HEATING,3418
10457,GENERAL CONSTRUCTION,3363
11212,HEATING,3331
11221,HEATING,3270
11233,GENERAL CONSTRUCTION,3191
11207,GENERAL CONSTRUCTION,3171
10467,PLUMBING,3156
10452,GENERAL CONSTRUCTION,3132
11221,GENERAL CONSTRUCTION,3061
11233,HEATING,3053
10462,HEATING,3053
11213,GENERAL CONSTRUCTION,3047
10468,GENERAL CONSTRUCTION,3019
10458,PAINT - PLASTER,3006
10467,PAINT - PLASTER,3006
10453,PLUMBING,2957
10458,PLUMBING,2946
10456,GENERAL CONSTRUCTION,2945
10460,HEATING,2887
11203,HEATING,2886
11207,HEATING,2859
10467,Noise - Residential,2832
11216,HEATING,2832
11225,GENERAL CONSTRUCTION,2798
10452,PLUMBING,2791
11216,GENERAL CONSTRUCTION,2786
10452,PAINT - PLASTER,2786
10468,PLUMBING,2767
10457,PLUMBING,2758
10033,HEATING,2728
10032,GENERAL CONSTRUCTION,2715
10457,PAINT - PLASTER,2685
10463,HEATING,2625
10031,GENERAL CONSTRUCTION,2622
10472,HEATING,2593
11207,PLUMBING,2587
10468,PAINT - PLASTER,2585
11226,Noise - Residential,2577
11226,NONCONST,2567
10453,PAINT - PLASTER,2477
11212,GENERAL CONSTRUCTION,2461
11213,PLUMBING,2428
10451,HEATING,2422
10456,PLUMBING,2419
11233,PLUMBING,2396
11207,PAINT - PLASTER,2373
11230,HEATING,2372
11225,PLUMBING,2361
10456,PAINT - PLASTER,2358
11221,PLUMBING,2324
10468,Noise - Residential,2323
10472,GENERAL CONSTRUCTION,2308
11225,PAINT - PLASTER,2305
10453,Noise - Residential,2299
10314,Street Condition,2293
11221,PAINT - PLASTER,2273
11208,HEATING,2262
10032,PLUMBING,2252
10460,GENERAL CONSTRUCTION,2249
11203,GENERAL CONSTRUCTION,2218
10458,Noise - Residential,2212
10027,HEATING,2207
11212,Noise - Residential,2190
10459,HEATING,2183
11213,PAINT - PLASTER,2179
11208,GENERAL CONSTRUCTION,2177
11233,PAINT - PLASTER,2175
11237,GENERAL CONSTRUCTION,2159
10031,PLUMBING,2097
11216,PLUMBING,2067
10040,GENERAL CONSTRUCTION,2063
11212,PLUMBING,2041
10466,HEATING,2033
10032,PAINT - PLASTER,2020
10031,PAINT - PLASTER,2018
10034,HEATING,2009
10472,PLUMBING,1990
11203,PLUMBING,1986
11210,HEATING,1974
10456,Noise - Residential,1972
10306,Street Condition,1916
11216,PAINT - PLASTER,1907
10462,Noise - Residential,1897
10467,NONCONST,1893
11207,NONCONST,1878
10458,NONCONST,1861
11208,Noise - Residential,1842
10460,PLUMBING,1839
11207,Noise - Residential,1836
10457,Noise - Residential,1822
11208,PLUMBING,1817
11210,GENERAL CONSTRUCTION,1809
10452,Noise - Residential,1808
10312,Street Condition,1788
11203,PAINT - PLASTER,1783
10034,GENERAL CONSTRUCTION,1774
10032,Noise - Residential,1774
11221,NONCONST,1770
11209,HEATING,1766
10029,HEATING,1750
10040,PLUMBING,1749
10031,Noise - Residential,1739
11235,HEATING,1737
11229,HEATING,1729
10472,PAINT - PLASTER,1713
11385,HEATING,1684
11233,NONCONST,1672
10025,HEATING,1671
10460,Noise - Residential,1653
10033,GENERAL CONSTRUCTION,1645
10040,PAINT - PLASTER,1638
11238,HEATING,1627
11214,HEATING,1593
10453,NONCONST,1582
10029,Noise - Residential,1558
11237,HEATING,1555
11212,PAINT - PLASTER,1553
10457,NONCONST,1544
10030,HEATING,1530
11210,PLUMBING,1520
10459,GENERAL CONSTRUCTION,1514
11213,Noise - Residential,1512
10314,Damaged Tree,1506
11226,ELECTRIC,1501
11230,GENERAL CONSTRUCTION,1494
10466,GENERAL CONSTRUCTION,1466
10460,PAINT - PLASTER,1466
10033,PAINT - PLASTER,1464
11230,PAINT - PLASTER,1454
11225,Noise - Residential,1453
11385,Blocked Driveway,1446
10455,HEATING,1444
10468,NONCONST,1442
11213,NONCONST,1437
11210,PAINT - PLASTER,1436
11237,PLUMBING,1435
10456,NONCONST,1424
10026,HEATING,1420
11238,GENERAL CONSTRUCTION,1394
11237,PAINT - PLASTER,1392
