10458,HEATING,6018
10467,HEATING,5901
11226,HEATING,5177
10040,HEATING,4873
10452,HEATING,4858
10468,HEATING,4591
10453,HEATING,4215
11226,GENERAL CONSTRUCTION,4170
11226,Noise - Residential,3805
10456,HEATING,3739
10031,HEATING,3645
11225,HEATING,3639
10457,HEATING,3617
11226,PLUMBING,3579
11213,HEATING,3544
10467,GENERAL CONSTRUCTION,3517
11212,HEATING,3449
10458,GENERAL CONSTRUCTION,3407
10034,HEATING,3359
10032,HEATING,3197
11226,PAINT - PLASTER,3163
10462,HEATING,3100
10453,GENERAL CONSTRUCTION,3004
11203,HEATING,2904
10457,GENERAL CONSTRUCTION,2891
10452,GENERAL CONSTRUCTION,2779
10463,HEATING,2735
11221,HEATING,2734
10456,GENERAL CONSTRUCTION,2710
10467,PLUMBING,2666
10467,Noise - Residential,2657
11213,GENERAL CONSTRUCTION,2618
11233,HEATING,2604
10033,HEATING,2598
11216,HEATING,2589
10467,PAINT - PLASTER,2582
11207,GENERAL CONSTRUCTION,2578
11233,GENERAL CONSTRUCTION,2530
10468,GENERAL CONSTRUCTION,2513
10458,PLUMBING,2502
10472,HEATING,2469
10468,Noise - Residential,2453
11225,GENERAL CONSTRUCTION,2447
11207,HEATING,2446
11221,GENERAL CONSTRUCTION,2419
10460,HEATING,2418
10031,GENERAL CONSTRUCTION,2399
11235,HEATING,2369
10025,HEATING,2358
11212,Noise - Residential,2357
10452,Noise - Residential,2349
10458,PAINT - PLASTER,2338
10458,Noise - Residential,2313
10457,PLUMBING,2308
11208,HEATING,2290
10032,GENERAL CONSTRUCTION,2275
10453,Noise - Residential,2263
10453,PLUMBING,2236
10452,PAINT - PLASTER,2225
11216,GENERAL CONSTRUCTION,2220
10460,GENERAL CONSTRUCTION,2175
10452,PLUMBING,2170
10031,Noise - Residential,2166
11212,GENERAL CONSTRUCTION,2162
11230,HEATING,2153
11207,PLUMBING,2110
10451,HEATING,2075
11213,PLUMBING,2075
10457,PAINT - PLASTER,2067
10453,PAINT - PLASTER,2063
10456,Noise - Residential,2035
10027,HEATING,2019
10459,HEATING,1993
10468,PLUMBING,1978
11208,GENERAL CONSTRUCTION,1965
10468,PAINT - PLASTER,1955
10456,PLUMBING,1949
11225,PLUMBING,1932
11226,NONCONST,1908
11233,PLUMBING,1905
10032,Noise - Residential,1868
11225,PAINT - PLASTER,1867
10466,HEATING,1860
11238,HEATING,1853
10462,Noise - Residential,1840
10467,NONCONST,1826
11221,PLUMBING,1817
11207,Noise - Residential,1801
10456,PAINT - PLASTER,1801
11213,PAINT - PLASTER,1796
11221,Noise - Residential,1758
10031,PAINT - PLASTER,1748
10031,PLUMBING,1736
10457,Noise - Residential,1732
11225,Noise - Residential,1717
11209,HEATING,1713
10472,GENERAL CONSTRUCTION,1698
11203,GENERAL CONSTRUCTION,1696
10461,HEATING,1690
11210,HEATING,1689
11236,Noise - Residential,1670
11216,Noise - Residential,1666
11212,PLUMBING,1664
11216,PLUMBING,1660
10009,HEATING,1653
10459,GENERAL CONSTRUCTION,1647
11206,Noise - Residential,1639
10033,GENERAL CONSTRUCTION,1625
11221,NONCONST,1623
11221,PAINT - PLASTER,1610
11203,Noise - Residential,1609
11207,PAINT - PLASTER,1609
10032,PAINT - PLASTER,1603
11237,GENERAL CONSTRUCTION,1596
11368,Blocked Driveway,1583
11691,HEATING,1579
10032,PLUMBING,1566
10458,NONCONST,1546
11208,PLUMBING,1543
11213,Noise - Residential,1534
11208,Noise - Residential,1522
10029,Noise - Residential,1517
10472,Noise - Residential,1513
10463,Noise - Residential,1511
11218,HEATING,1496
11203,PLUMBING,1494
10460,PLUMBING,1490
11216,PAINT - PLASTER,1470
10029,HEATING,1466
10455,HEATING,1459
10027,Noise - Residential,1459
10456,NONCONST,1458
10040,GENERAL CONSTRUCTION,1452
10033,Noise - Residential,1432
11207,NONCONST,1432
11373,Noise - Residential,1416
10469,Noise - Residential,1416
10009,Noise - Residential,1405
10025,Noise - Residential,1404
11373,HEATING,1399
11233,PAINT - PLASTER,1398
10040,Noise - Residential,1398
10460,Noise - Residential,1379
10453,NONCONST,1362
10455,Noise - Residential,1358
10460,PAINT - PLASTER,1350
11212,PAINT - PLASTER,1345
10026,HEATING,1337
11385,HEATING,1334
10466,Noise - Residential,1332
10314,Street Condition,1328
11368,Noise - Residential,1325
10452,NONCONST,1322
11230,GENERAL CONSTRUCTION,1314
11214,HEATING,1314
10457,NONCONST,1304
10002,Noise - Residential,1300
11220,HEATING,1298
10030,HEATING,1295
11238,Noise - Residential,1288
10472,PLUMBING,1285
11385,Blocked Driveway,1265
10002,HEATING,1264
11233,NONCONST,1260
11213,NONCONST,1257
10019,Broken Muni Meter,1253
10473,Noise - Residential,1251
10472,PAINT - PLASTER,1232
11237,HEATING,1206
10033,PAINT - PLASTER,1205
11233,Noise - Residential,1204
11238,GENERAL CONSTRUCTION,1201
10312,Street Condition,1196
11208,Water System,1193
10040,PLUMBING,1191
11208,PAINT - PLASTER,1185
11377,Noise - Residential,1183
11216,NONCONST,1182
11237,Noise - Residential,1182
11691,GENERAL CONSTRUCTION,1182
10034,Noise - Residential,1180
11237,NONCONST,1165
10306,Street Condition,1164
10314,Street Light Condition,1158
10314,Water System,1157
11212,NONCONST,1155
11226,ELECTRIC,1138
10040,PAINT - PLASTER,1138
11203,PAINT - PLASTER,1135
10459,PLUMBING,1124
10034,GENERAL CONSTRUCTION,1123
10019,Taxi Complaint,1112
11208,NONCONST,1106
11229,HEATING,1102
10466,GENERAL CONSTRUCTION,1097
11234,Damaged Tree,1091
10312,Damaged Tree,1088
10027,GENERAL CONSTRUCTION,1088
11211,Noise - Residential,1087
10468,NONCONST,1085
10029,GENERAL CONSTRUCTION,1083
10026,Noise - Residential,1077
11372,Noise - Residential,1076
11210,PLUMBING,1073
11225,NONCONST,1064
11210,Noise - Residential,1063
11236,HEATING,1059
10467,ELECTRIC,1056
11237,PLUMBING,1054
10031,NONCONST,1052
11210,GENERAL CONSTRUCTION,1034
11385,GENERAL CONSTRUCTION,1034
10039,Noise - Residential,1028
11207,ELECTRIC,1028
11230,Noise - Residential,1028
10036,Taxi Complaint,1027
10459,PAINT - PLASTER,1026
11236,Blocked Driveway,1023
11420,Noise - Residential,1018
11377,HEATING,1011
10039,HEATING,1010
11385,Noise - Residential,1009
10033,PLUMBING,1009
11230,Blocked Driveway,1008
11432,Damaged Tree,1002
11237,PAINT - PLASTER,999
11238,PLUMBING,997
10462,PLUMBING,995
11207,Street Light Condition,993
10462,GENERAL CONSTRUCTION,990
10030,Noise - Residential,990
10463,GENERAL CONSTRUCTION,989
11203,NONCONST,987
10035,HEATING,985
11419,Noise - Residential,984
10468,Water System,983
